transaction_id,time_seconds,amount_inr,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,merchant_category,card_type,entry_mode,city_tier,is_foreign,customer_age_group,account_age_months,hour_of_day,Class,notes,reviewed_by
TXN0001825,63850,2767.37,0.679613,-1.849896,0.372173,-1.155142,1.089779,0.360602,-1.33799,0.195362,0.199794,-0.22969,0.234442,0.370733,-0.629672,-1.193656,-1.020026,-0.187963,0.856723,-0.932189,-0.602714,0.535948,-0.067064,-2.056665,0.239172,-0.213992,-1.051071,-0.823169,0.313138,0.709771,Grocery,RuPay,Chip,Tier1,0,18-25,147.0,17,0,,
TXN0002874,57042,,2.005874,-0.55485,-1.079022,-0.47771,0.093331,0.272428,0.725155,2.466821,1.014361,-1.717839,0.744139,-2.650161,-0.403582,0.015645,-0.954594,-0.450558,0.188305,1.006598,1.841363,-0.894621,-0.639429,-0.907699,0.663238,-1.500261,3.291797,1.172005,0.391134,-1.420564,Grocery,Visa,Swipe,Tier1,0,18-25,217.0,15,0,,
TXN0004174,32073,639.24,-0.592574,-1.059892,2.779305,-0.199641,0.806074,-0.88485,-0.331035,1.974196,0.844378,-1.572139,0.620211,-0.60223,-1.739194,0.124387,2.383667,0.440768,0.917577,-0.446717,-0.285719,0.957907,-0.37202,-0.287224,-1.129645,-0.89997,-0.540297,-0.470434,0.01944,0.80312,Electronics,Visa,Chip,Tier1,0,18-25,190.0,8,0,,
TXN0002536,44865,,-0.86062,1.097775,-0.735051,-1.366565,0.106324,-0.929949,-0.893886,0.780448,-1.092542,-0.232098,-0.637024,0.301796,-1.021965,0.694101,1.126397,0.028802,-0.847303,0.880566,0.421971,1.118195,1.1667,-0.606816,1.475893,-0.920178,2.126777,1.870078,0.448073,0.029814,Utilities,Amex,Chip,Tier1,0,36-45,7.0,12,0,,
TXN0009180,56209,159.42,-1.633859,1.133713,1.580838,-0.246979,2.358923,2.036323,-0.972421,0.702367,0.696462,-1.981427,3.389299,-0.007664,-0.137077,-0.29739,1.343154,1.660666,0.457836,-0.288883,-1.248015,0.562566,0.074837,0.251798,-0.834838,-0.167279,0.815268,0.917624,0.752432,0.029303,Retail,Visa,Swipe,Tier2,0,36-45,190.0,15,0,,
TXN0001908,31147,2839.81,-0.031693,-0.261854,-0.911958,-2.399296,0.881436,0.912895,-1.017722,-1.436455,-0.657028,-1.456886,1.260475,-1.230398,0.825669,-0.902532,0.784006,0.512058,1.58778,-1.200983,-1.274773,-0.658459,2.310551,-0.765532,-0.06302,0.188031,-0.339364,1.114741,-0.038603,1.080982,Utilities,RuPay,Online,Tier1,0,18-25,,8,0,,
TXN0000043,61342,2456.19,-0.233135,0.94523,-0.416255,1.080987,0.93032,-0.739938,-0.656379,-0.711686,-1.372033,-1.655618,-0.666703,-2.605869,-1.307182,0.302669,-1.573743,1.097118,0.405834,1.660176,1.871476,0.547545,-0.785911,-1.854425,-1.670797,1.765653,-1.691524,-0.414437,1.004793,-1.073768,Grocery,Visa,,Tier2,1,36-45,118.0,17,0,,
TXN0009616,67533,50.0,0.874718,0.095945,-0.185176,1.01395,-0.639312,0.749585,-2.072009,1.590592,-1.736489,-0.504535,-0.889357,1.104512,-0.004446,-0.044665,-0.186933,-0.235217,-0.758035,1.49341,0.908946,-0.54137,0.193942,0.293861,0.300694,-2.186399,-0.32896,-0.794498,-0.407149,-1.687744,Electronics,Mastercard,Chip,Tier3,0,36-45,159.0,18,0,,
TXN0000369,77880,199.82,-0.461872,-0.252085,2.063191,-0.454532,1.119089,0.036138,-3.169787,-0.501329,0.879315,-0.495696,0.512229,1.732903,0.517808,-0.63529,0.710901,0.487662,0.970686,-0.09288,-0.808858,0.537823,0.5692,-0.530858,-1.542779,-0.456751,-1.176688,-0.269041,0.777587,-2.004568,Food & Dining,Visa,Online,Tier1,0,26-35,167.0,21,0,,
TXN0001152,74027,808.64,2.33912,1.617496,-0.970516,-1.132487,1.317601,-0.202896,-1.143472,-1.172656,1.185852,0.240975,-1.089336,0.011392,-0.059431,0.853724,-0.869142,-0.73379,-0.508631,0.413728,-1.272275,0.803946,-0.380672,1.060761,-1.122451,-0.213152,-0.526042,2.263488,0.075954,-1.080738,,Mastercard,Chip,Tier3,0,36-45,16.0,20,0,,
TXN0007841,58242,2419.51,0.034511,1.836258,0.896304,-1.89034,-0.365284,-1.253712,-1.088962,0.279808,0.853329,-1.170286,1.33324,-0.252188,0.263251,0.340428,-0.886347,-1.186368,-0.973453,0.683642,-2.55729,1.817974,0.633471,-0.192839,-2.028551,-0.04457,-0.239657,-0.35082,-0.678753,-0.675624,Healthcare,Amex,Online,Tier1,0,60+,99.0,16,0,,
TXN0006432,45527,498.29,-1.556564,0.030125,0.165457,0.999085,-0.340253,0.449925,-2.379008,1.072872,-1.615913,-1.299995,-1.038586,-0.155784,-1.527565,-0.3888,-0.460274,-0.456204,-0.193278,0.439173,-0.965004,-0.380829,-0.59149,0.323198,1.434121,0.280299,0.31763,0.629349,-1.060011,-1.290424,Food & Dining,RuPay,Swipe,Tier1,0,18-25,133.0,12,0,,
TXN0007883,36775,3673.85,0.586983,0.373086,2.005895,-0.631355,-1.471573,0.117016,0.854259,-1.648706,-0.901246,1.267431,-0.722512,0.413366,-0.793697,0.526783,0.672432,0.601006,-1.5098,-1.163383,0.181549,1.353811,-1.170921,0.839014,0.46654,-0.188401,0.509157,-0.653431,-0.065688,-0.268037,Food & Dining,Visa,Swipe,Tier2,0,36-45,65.0,10,0,,
TXN0007105,45112,1876.55,-1.28856,0.067954,-0.100951,1.203225,0.889727,0.377459,0.073368,-0.162468,-1.348179,-1.64738,0.19325,-1.490336,0.533521,1.86489,1.15309,-1.139073,0.636468,0.684752,-0.460982,2.800024,0.475373,-1.068489,0.043808,-0.408139,0.214218,0.179288,-1.041756,-0.140991,Electronics,Visa,Chip,Tier3,0,36-45,170.0,12,0,,
TXN0007610,28960,2262.9,-1.873352,0.576272,-0.575165,,2.350379,1.480907,-1.180003,0.89605,-0.768057,1.117958,0.410347,-0.18671,2.680454,0.348132,-0.532078,0.9676,0.365442,-0.565031,0.6011,1.535822,0.220141,-1.477474,-1.698909,0.226172,-0.317492,-2.500842,-0.075629,1.111013,Food & Dining,Visa,Contactless,Tier2,0,60+,10.0,8,0,,
TXN0004161,53112,2901.02,0.617731,0.518543,1.004583,-1.101706,-0.30023,0.025565,1.978909,0.229516,-0.700941,-0.044194,-2.135205,1.072556,1.036459,,0.031739,-0.340294,1.741847,0.467277,-0.429446,0.702572,2.511306,0.980757,0.050648,0.538123,-0.455639,1.550573,-3.032127,-2.056943,Utilities,RuPay,Chip,Tier2,0,26-35,88.0,14,0,,
TXN0004288,82005,974.02,-2.021631,0.430901,1.129015,-0.930842,-0.213212,0.002748,-0.630075,-1.458838,3.033197,0.365028,-0.662106,-1.485524,0.667457,-0.996875,0.436192,-0.521939,0.102946,-0.485216,0.962587,0.076679,-1.49427,-0.750422,0.036077,1.249158,1.695403,0.969126,-0.68185,2.242082,Grocery,Visa,Online,Tier2,0,60+,65.0,22,0,,
TXN0009221,77776,938.02,1.291598,0.96964,0.079592,-0.456773,0.06329,-0.378355,0.344456,2.821408,0.165987,-1.332624,-0.230428,-0.764134,1.374509,-0.88846,0.421376,-0.178298,0.473276,1.645531,0.374895,-0.619299,0.863366,-1.555525,0.612774,0.848502,0.272126,0.711145,-0.156631,-0.337081,Retail,Visa,Swipe,,0,26-35,229.0,21,0,,
TXN0006803,36076,1264.62,1.277373,-0.022343,-1.483425,-0.914691,-0.380222,-0.398527,-0.157673,0.943869,1.68437,-1.914736,-1.196337,0.510063,1.080492,-0.276345,0.318908,-0.815555,-1.442849,-0.278007,-0.065763,-1.472629,0.546049,1.569869,1.05823,-0.004862,2.040791,2.36316,-0.420749,0.904249,Retail,Amex,Chip,Tier3,0,18-25,25.0,10,0,,
TXN0000175,73972,114.76,1.893612,-2.491917,-0.40981,-0.156134,-0.82808,0.331968,-1.338624,-1.298022,0.436838,-0.914489,0.511843,-0.598391,-0.8377,-0.987384,-0.951815,-0.428345,-0.79776,-0.124957,-1.860472,-0.847026,1.249152,-1.257395,-0.663274,1.239125,-0.040896,-1.722439,0.595686,1.185492,Electronics,RuPay,Swipe,Tier1,0,46-60,168.0,20,0,,
TXN0001904,32421,1476.46,-0.310502,1.507245,0.443042,0.933874,-0.838974,1.683045,-0.280364,0.888676,-0.441488,-0.83983,1.457389,-0.569263,0.250835,-0.653764,-1.995431,0.13262,1.581813,-0.838063,-0.693273,0.163844,0.29581,-0.58371,-1.319847,0.427662,-0.579057,0.872259,-0.909783,-0.415054,Food & Dining,RuPay,Chip,Tier1,0,18-25,161.0,9,0,,
TXN0001100,41282,727.19,0.009196,-1.124858,-1.498448,-0.245102,1.139107,-1.600796,1.383218,1.460966,-1.896568,1.257201,-1.385923,0.442719,1.558637,0.376785,0.534913,0.808028,3.093307,-0.603319,1.241665,-1.269767,-1.212043,0.360842,0.95986,0.611617,-0.401363,-0.381246,-0.846653,0.30679,Retail,Visa,Chip,Tier1,0,18-25,164.0,11,0,,
TXN0008197,47080,1623.01,1.338484,1.277822,-1.354758,-0.27448,-0.027182,1.368907,1.109038,0.998849,-1.70745,0.097386,-0.789481,-1.963319,-0.319777,-0.812712,0.685002,0.353859,1.106425,-1.239447,-0.128065,0.931938,-0.354145,0.306172,0.144883,0.663592,-1.457657,-0.633786,1.452072,-1.460506,Retail,Mastercard,Online,Tier2,0,46-60,147.0,13,0,,
TXN0003409,39607,296.4,-1.692288,1.358041,0.45604,0.808322,1.27531,-0.48615,-0.050406,0.267294,1.537491,-0.969802,-0.044097,-2.160857,-0.160031,0.613122,-0.704773,-1.458709,0.474202,0.272432,1.196393,0.008094,1.660969,1.637924,-0.070868,0.134835,-0.561104,0.449882,0.129316,0.88471,Electronics,Mastercard,,Tier1,0,18-25,35.0,11,0,,
TXN0001539,57151,844.94,0.648146,-0.896136,-0.849657,-1.199925,-0.30632,0.092769,0.593154,-0.420713,0.21478,-0.088846,0.440677,-0.709837,0.48692,,0.423777,-0.332019,0.894025,0.291389,1.179835,0.492717,-0.091427,1.087726,-1.487619,-0.018814,-0.067353,0.298006,-0.892664,0.831548,Food & Dining,Visa,Online,Tier1,0,26-35,38.0,15,0,,
TXN0002293,63764,309.84,-1.117787,0.397647,-0.347114,0.770928,0.56143,0.22545,-0.402977,-2.87557,-1.181666,1.207449,1.090484,-1.749609,-1.134494,-1.128465,-1.117226,1.091486,-1.425962,0.862097,2.098386,0.629939,0.419222,-1.151885,-0.349139,0.300096,0.905811,-0.673701,-1.113557,0.513516,ATM Withdrawal,Visa,Swipe,,0,46-60,103.0,17,0,,
TXN0009494,31469,331.42,-1.196139,0.845144,0.46474,1.158319,-1.286733,0.647408,0.369089,-0.672784,-0.753803,-0.020293,-0.032562,-1.58583,0.960388,-1.765678,-1.265168,0.10734,-1.513125,-1.426321,1.101912,-0.30267,0.284491,-0.557569,0.989402,-0.394412,0.142028,1.798945,1.007527,0.299319,Utilities,Visa,Online,Tier2,0,36-45,168.0,8,0,,
TXN0001364,67324,1006.51,1.532359,-0.802444,0.767885,-1.42489,-0.165627,0.366047,0.546228,-0.520277,-1.191131,1.805109,-0.020749,-1.00318,-0.527356,0.921297,1.206295,-0.606607,1.989064,-0.51942,-0.594323,-0.743027,-0.837036,0.291161,-0.531516,-0.946352,-0.445544,0.921985,-1.99327,0.600339,,RuPay,,Tier1,0,26-35,46.0,18,0,,
TXN0008418,38908,396.67,-1.856668,-0.834578,0.806408,-0.501436,1.147935,-0.443284,-1.079338,-2.276312,1.377471,-0.332991,0.018206,0.196926,0.667489,-1.112995,0.815528,-0.663374,0.548516,-1.304312,-0.192107,-0.087523,1.62831,-0.854793,1.333222,1.244115,-0.014658,1.435439,-0.694354,1.095371,Grocery,Visa,Online,Tier2,0,60+,149.0,10,0,,
TXN0008884,36972,492.63,0.172243,0.125486,0.214372,-0.130823,1.11612,-2.382918,-0.557141,-0.524971,0.688063,1.169455,0.07222,-0.730405,-0.223509,1.061084,0.191206,0.213243,-0.313554,-1.989507,-1.27376,-0.08939,1.108812,-0.700713,-1.161785,-1.0343,-0.131854,0.744236,1.057161,0.773348,Healthcare,RuPay,Online,Tier2,0,26-35,157.0,10,0,,
TXN0005261,50593,429.19,-0.592173,0.168248,-2.11749,-0.640882,0.160607,1.389355,0.770753,0.518403,-1.854178,0.088451,1.286597,0.257115,0.970984,,1.393192,-0.799643,-0.138767,-1.040986,0.418551,0.315365,-0.385952,3.242834,1.497508,-0.823074,-1.484895,-0.333709,-0.699996,0.583778,Grocery,RuPay,,Tier3,0,46-60,97.0,14,0,,
TXN0009772,30133,6229.36,0.667349,-1.10607,1.301116,0.954128,-0.256184,0.266659,1.004604,-1.078527,-0.481263,0.646869,-0.971811,-0.473016,-0.902683,0.544966,-0.777657,-1.010132,-1.7062,-1.540979,0.494122,0.728268,-0.579123,-2.124728,-1.118522,-0.608577,1.457298,-0.099923,1.741084,-1.276885,ATM Withdrawal,Visa,Contactless,Tier1,0,26-35,66.0,8,0,,
TXN0007137,33599,1116.18,-1.384846,0.552746,-2.12835,-0.668329,-0.039152,-0.115869,-0.527038,0.374021,-0.576645,-1.503915,-0.698345,1.562852,0.229577,-0.800068,-0.391785,1.903866,0.596818,0.672118,-0.338067,0.986139,1.135187,-0.000731,-1.09655,0.635312,1.786434,-1.149831,-0.850708,-2.004694,Healthcare,Amex,Chip,Tier1,0,46-60,97.0,9,0,,
TXN0000681,38140,972.28,-1.490549,-1.013218,-0.524449,0.199768,-1.141448,-0.972209,-2.09238,-0.687009,0.062435,0.052293,-0.322225,-0.249922,0.00549,1.245295,-0.35901,-0.14055,-1.295629,0.470443,-0.0633,-0.530238,-1.178908,0.348473,-1.091038,0.531131,1.791516,1.151825,0.030213,0.624215,,Mastercard,Chip,Tier2,0,26-35,14.0,10,0,,
TXN0009363,72555,292.87,0.549133,1.153605,0.676913,-1.22322,0.340037,1.647736,0.923374,1.399266,0.127762,0.288823,-2.185436,0.6361,-0.281702,3.574021,-1.144383,0.188385,0.66692,0.822182,0.797661,0.059786,0.004509,0.414016,-1.957266,-0.707951,-0.229275,0.653785,1.802015,-0.412969,Retail,Visa,Chip,Tier1,0,26-35,224.0,20,0,,
TXN0007733,66123,368.65,1.150106,0.741308,0.089918,-2.336908,0.648855,0.296563,-0.011263,-1.504085,0.191545,-1.170079,1.315104,0.16441,0.254574,0.872895,0.512767,0.236971,0.274867,0.394756,0.599289,0.310618,0.002332,-1.973994,-0.250002,-0.371783,-0.981977,-0.533549,0.604583,1.064032,Travel,Visa,Chip,Tier2,1,36-45,75.0,18,0,,
TXN0003665,35940,3166.74,0.18231,-1.043233,-1.066908,0.050561,-1.382049,-0.364258,-1.275134,-1.038934,0.689791,-0.681679,1.473,-1.155535,0.580504,-1.072286,1.202172,-0.988961,1.076506,0.904837,0.061225,1.194463,2.329894,-0.617364,0.799304,1.265427,1.019075,0.599336,-0.818491,-1.290368,Fuel,Mastercard,Contactless,Tier3,0,26-35,84.0,9,0,,
TXN0001662,77863,1300.66,-0.013056,-0.420169,0.088679,0.796683,-0.259463,2.417147,-1.662837,0.699938,-0.463107,-1.274526,0.235819,-0.153734,-0.4361,-0.589468,-0.204858,0.148942,0.356174,1.35062,1.078107,-0.114755,-1.528139,-0.683449,2.232893,1.662774,0.284707,-0.376353,-0.922729,-0.310424,Healthcare,Amex,Chip,Tier2,0,18-25,224.0,21,0,,
TXN0000509,71894,142.27,-1.29386,-1.356106,0.445385,-0.956699,0.211077,0.047178,0.345332,-0.343617,-1.094109,1.731894,-0.701272,1.934182,-1.33869,-1.013894,-1.795068,0.083103,0.65117,-1.474714,0.029691,-0.41158,-2.078805,-0.103197,0.920392,1.465384,-1.668122,1.022232,0.801011,-0.370756,Electronics,Visa,Chip,Tier1,0,36-45,147.0,19,0,,
TXN0000167,45566,217.7,0.643954,-0.069735,-1.539531,-0.055488,1.259291,0.325745,2.21571,0.171414,1.013231,0.525219,-0.633299,-0.061661,1.112726,-0.346945,0.399511,-0.621318,0.929138,0.082698,0.864687,1.245337,0.671585,-0.180644,-0.16234,-2.105643,0.428336,1.049438,-1.238112,-0.156608,Healthcare,Visa,Chip,Tier1,0,26-35,51.0,12,0,,
TXN0005498,49322,2531.25,1.546916,2.716467,-1.111166,0.975296,-0.021296,-1.791183,-1.587756,0.236926,-1.341683,-0.163295,0.574088,-0.365915,1.499474,1.908367,0.817214,-1.388811,0.655238,0.578582,-2.275109,0.039271,0.297277,-0.932114,-1.63773,-0.77434,0.166813,0.135974,-0.411482,0.659964,ATM Withdrawal,Mastercard,Swipe,Tier3,0,60+,156.0,13,0,,
TXN0008343,32465,466.1,-0.507353,-0.450754,0.795461,0.182397,0.627655,-0.273093,0.509887,0.573169,-0.156772,-0.901176,0.809298,0.062593,0.101777,0.159141,0.14505,-0.005184,0.619082,0.504151,-1.717621,-1.3628,-1.849937,-0.128007,0.120869,1.518272,-1.155424,-0.205852,-0.220408,1.070197,,Visa,Swipe,Tier3,1,36-45,13.0,9,0,,
  TXN0001007  ,36434,50.0,-0.78006,0.168878,0.814045,-0.2559,-0.372588,0.742276,0.435872,-1.435434,-0.199037,-0.301491,-0.457744,-0.521937,0.559786,-1.252258,1.133616,-0.037196,-0.008439,1.734788,0.889787,-0.516188,0.234919,-0.545717,0.084884,-1.001624,-0.223648,0.342914,-0.228596,-0.600285,Travel,Amex,Chip,Tier1,0,36-45,,10,0,,
TXN0008396,64519,1834.41,1.086051,-1.92454,0.469784,-1.34901,-0.73276,-1.274047,0.853701,0.814644,-0.716927,-0.407628,2.019976,-0.100121,0.546579,-2.429168,0.421995,-1.020309,0.593083,-0.110516,-0.442651,0.407,0.149684,-2.217374,0.699081,0.743273,1.50439,0.409498,0.884523,0.698257,Fuel,Visa,,Tier3,1,60+,148.0,17,0,,
TXN0001915,76935,1406.73,0.620745,1.379157,-0.453508,0.392409,-1.261927,-0.539579,-1.298359,-0.144557,0.508398,0.53485,1.395653,-0.825243,-1.675682,-0.581307,-0.077483,-1.787035,-1.016561,-0.311846,1.314102,0.697477,1.590021,-1.191376,0.379487,0.064597,-1.963117,-0.797877,-0.204046,0.910069,Healthcare,Visa,Online,Tier2,0,60+,218.0,21,0,,
TXN0003495,31028,1138.47,-0.282019,0.142703,0.545118,-1.124146,0.750754,-0.991371,0.470337,-1.001492,-0.435683,-0.029027,0.440354,2.399743,1.006402,-0.615261,1.424196,-2.321557,0.11492,0.295054,0.508654,-0.976868,-0.088666,-1.221758,-1.028775,-2.638343,0.363465,-0.730632,1.324445,0.454089,Fuel,Visa,Contactless,,0,36-45,70.0,8,0,,
TXN0009683,59583,246.1,-1.671539,-0.814547,0.746548,-0.215662,0.606933,-0.957675,-1.123287,1.531692,-0.366829,-3.183635,0.818178,-0.156066,0.970857,1.186039,-0.071356,1.585552,1.262395,-0.635059,0.728907,-0.567203,0.267098,0.134497,-0.541108,0.579637,-1.092327,-1.068656,2.360223,1.074728,Utilities,Visa,Swipe,Tier3,0,36-45,101.0,16,0,,
TXN0009800,59685,,1.022474,-0.166613,-0.617766,1.137636,0.282886,0.478209,-1.605903,-1.391411,-0.708192,-0.407792,0.153633,-1.711347,0.05231,-0.327256,1.264909,-1.334853,0.623066,0.614938,0.799275,0.752946,-0.83433,-0.851591,-0.899742,0.69998,-0.703724,0.967072,-0.110408,0.191564,Travel,RuPay,Online,Tier1,0,46-60,119.0,16,0,,
TXN0006519,53036,1078.36,0.644399,0.960645,0.065896,0.990827,0.456881,1.597681,0.174293,-0.775299,-0.803595,-1.441596,1.355319,-0.554574,0.610153,-1.945013,-0.192347,0.865724,-1.125623,0.271844,-2.371431,1.38766,0.563856,-0.163152,-0.596709,-0.759696,-0.045833,0.35154,2.168738,-0.952063,Fuel,Visa,Chip,Tier3,0,46-60,147.0,14,0,,
TXN0004991,70270,7179.96,-0.542698,0.428421,-0.814386,,0.046341,0.796567,0.930838,1.1525,-0.512294,-0.954889,-0.226934,-0.472316,0.524853,0.251886,0.133593,2.059848,0.617768,-0.198452,-1.661961,-0.471614,0.356723,-0.303033,1.212724,-0.914264,-0.703893,0.590734,-0.270667,-0.477285,ATM Withdrawal,Mastercard,Online,Tier3,0,36-45,78.0,19,0,,
TXN0002537,73454,3026.28,-0.12664,0.915665,0.167381,0.481068,0.369103,0.40078,0.277338,0.126944,0.013004,0.756605,-0.997159,-0.126952,-0.666431,0.724559,-0.446722,-0.977078,0.731501,-0.900901,1.228011,-0.621838,0.352469,1.24772,-1.453458,0.832532,0.114389,2.220037,1.033349,1.229127,ATM Withdrawal,Mastercard,Chip,Tier3,0,46-60,100.0,20,0,,
TXN0001105,74268,840.95,1.323303,-0.378387,0.891129,,0.063538,0.197853,-0.030338,0.482224,-1.695097,-1.520873,-0.704546,0.782156,0.411476,,1.281697,-0.44919,0.427747,-0.363996,-0.300612,1.538732,-0.210645,0.23787,-0.017249,-0.041651,0.499431,-1.056788,-1.088085,-0.08122,Electronics,Mastercard,Chip,Tier2,0,18-25,28.0,20,0,,
TXN0003876,44575,3238.65,0.457312,-0.919846,-1.558124,,-0.666509,0.842657,0.28112,-1.001493,-0.088141,3.232306,-1.744429,2.021606,0.150623,-1.00663,-0.435251,0.638767,1.32123,-1.207717,0.925392,0.981867,0.056663,-0.625086,-0.141917,-0.697706,0.350295,0.519798,0.063438,1.095771,Utilities,Amex,Chip,Tier1,0,18-25,,12,0,,
TXN0007608,57978,2920.27,0.610172,-0.810762,0.608679,1.113574,0.411138,1.087518,-0.189252,-0.07275,-0.858683,0.024437,-0.520028,0.452459,-0.318428,-1.423017,-0.994281,-0.516929,0.625093,-0.750454,-0.591897,1.022555,-1.461577,-0.213906,0.578382,0.634482,1.313944,-0.468141,0.194197,-1.906078,Utilities,Mastercard,Chip,Tier2,0,36-45,18.0,16,0,,
TXN0001753,56826,8819.96,-1.321682,2.308812,-2.014346,0.07698,-1.347283,-0.519334,0.970013,0.698935,-0.397895,-0.269673,0.228309,-1.861684,-1.058684,-0.365384,0.005375,-0.448661,0.257944,1.00159,0.361093,0.500021,-0.980937,-1.772175,0.421562,0.743679,0.634682,0.084273,1.104491,-1.343179,ATM Withdrawal,RuPay,Chip,Tier1,0,60+,163.0,15,0,,
TXN0005311,49558,773.84,-0.084286,1.348788,0.026828,-0.916564,-0.202756,0.0095,-0.282661,1.960056,0.707263,1.258781,0.029897,-1.290631,-1.465444,,-1.95869,0.3326,0.13743,0.610173,0.183045,0.773579,-0.143371,-0.812377,1.060899,-0.898623,-0.648314,-0.227098,0.62481,-0.527866,Electronics,Visa,Online,Tier1,0,26-35,85.0,13,0,,
TXN0005953,80965,3605.67,0.254683,-0.713299,0.400087,0.040232,-0.09578,0.171214,1.587407,1.828249,0.633828,-1.443981,1.516866,0.073974,-1.335026,0.405664,0.068442,-1.006999,0.88832,-0.705399,-1.68498,1.038918,0.644999,0.672103,-0.553768,0.000389,0.907924,-0.322931,-0.249696,-0.339266,Food & Dining,Mastercard,Swipe,Tier1,0,46-60,230.0,22,0,,
TXN0007052,7556,8177.83,-1.097579,0.306879,1.046303,4.846997,-1.492591,0.946551,-5.130395,1.345083,-0.01877,-5.031744,6.94486,-5.857737,-1.693857,-11.807468,-1.325988,0.114362,-4.600193,1.089673,-0.716261,-0.555316,0.213993,-0.622767,-0.52527,-0.137189,-0.093661,-0.257173,0.736134,0.193812,,Visa,Swipe,Tier2,1,46-60,69.0,2,1,,
TXN0002917,59231,4422.2,1.177698,-0.350084,-0.973735,0.355222,1.249289,0.087012,-0.057739,-0.400447,-0.075044,-1.028174,0.034417,-0.536307,-0.167138,0.47836,0.92835,-0.558733,-0.519648,-1.223602,0.106714,0.315955,0.695287,1.834042,0.223643,-0.511729,0.618677,0.832537,0.080794,-1.006913,Electronics,Visa,Chip,Tier1,0,46-60,190.0,16,0,,
TXN0008149,47026,260.45,0.536752,1.109806,-1.263787,-1.565816,0.665783,-1.534202,0.712516,0.507522,-0.236008,0.730702,0.030978,-0.928575,0.217713,-0.410528,-1.016629,-0.828935,0.172295,1.998794,0.234184,-1.202628,-0.562898,-0.991937,-0.182037,-0.243023,0.001215,0.113744,1.263246,-1.798529,Grocery,Amex,Online,Tier3,0,46-60,70.0,13,0,,
TXN0005755,51053,79.31,-0.433408,-0.168718,-0.634676,1.42499,0.781073,0.610418,-1.094386,-0.546491,-1.030307,-2.637378,0.485621,0.074922,1.56983,2.113017,0.546467,-0.311096,0.000891,0.18493,1.22752,0.112415,0.832133,-0.340626,0.248916,1.73968,-0.271311,-0.250929,0.103657,-0.143855,Utilities,Amex,Online,Tier1,0,18-25,223.0,14,0,,
TXN0000153,49084,324.41,1.607175,0.757115,-0.585659,1.469337,-0.719008,0.435227,-0.790121,0.024206,0.486709,-1.497187,-0.422393,0.250937,-1.254267,-0.942866,0.251175,-0.534652,-1.229594,0.029635,0.435033,2.244343,0.084246,0.011057,-0.28454,1.149126,0.325915,0.835723,0.222454,0.914311,Fuel,Visa,Online,Tier1,0,26-35,143.0,13,0,,
TXN0007776,62491,1648.72,1.709491,-0.754417,0.692746,1.123283,1.083314,-1.187045,-0.671033,-0.295819,0.576258,-1.59989,1.203825,-0.553449,-0.187486,-0.875689,0.440317,1.693804,-0.475928,0.268045,-0.58844,-0.37879,-1.393584,0.126722,0.069778,-0.896266,0.210362,0.933969,-0.170158,-0.348194,Healthcare,RuPay,Contactless,Tier2,1,46-60,88.0,17,0,,
TXN0005680,64183,2142.35,1.237539,0.718095,0.450291,0.225178,-0.843924,1.12652,0.344354,-0.93382,-0.942671,-1.52162,0.363185,1.494842,-0.062355,,1.300413,0.297811,-0.809647,-0.159687,1.257198,-0.04675,0.620702,1.269575,1.118959,0.948791,-0.192231,0.49034,-0.445761,-0.840504,Utilities,Visa,Chip,Tier3,0,46-60,119.0,17,0,,
TXN0003908,52011,2926.37,-0.50979,-1.248944,0.33512,-0.348529,0.37039,1.794545,0.394845,0.917887,-0.136049,0.643883,-0.732099,0.439149,1.166232,-0.826469,-0.442311,1.412655,0.094548,-0.701589,-0.915599,-0.085827,-1.220719,0.337758,-0.358842,-0.025133,0.096078,-0.497595,2.001986,0.904623,Travel,Mastercard,Swipe,Tier1,0,60+,68.0,14,0,,
TXN0009183,54908,599.98,-1.758114,-0.215541,-0.891773,0.243676,0.310476,-1.409694,-0.598585,0.926931,-2.464388,0.315381,1.813225,0.307676,-0.486744,-0.293771,-0.264403,0.570047,-0.254492,0.035503,-0.420277,-0.852727,0.439608,-0.207115,-0.658379,1.28571,0.769527,-0.004743,-0.29618,1.397672,,Visa,Chip,Tier1,0,36-45,43.0,15,0,,
TXN0002553,35987,2572.55,0.276844,2.268068,0.656205,-1.437108,0.156528,-0.287114,-0.387135,-0.840366,0.190475,0.755876,-0.995562,0.402317,0.823607,0.697207,0.116116,0.437233,0.239392,0.351053,-1.151036,-0.385587,-1.711606,0.559558,0.403226,0.802089,-1.562646,-2.905392,-0.142469,0.539313,Retail,Visa,Chip,Tier1,0,18-25,,9,0,,
TXN0002774,53718,1005.8,0.518427,1.630125,1.951655,-0.8782,0.032875,-0.494677,1.197207,-0.041312,0.348926,0.893434,-0.619554,0.055112,-0.551383,1.448068,-1.22057,0.141663,-0.330054,-0.393047,-1.046294,-1.739378,1.274047,0.249581,1.698991,0.834245,1.24269,0.272689,-1.877745,-0.658008,Fuel,Amex,Chip,Tier2,0,60+,121.0,14,0,,
